animal_id,date,activity_count,rumination_min,lying_min,temperature_c
3048,2025-10-20,4886.0,472.8,761.2,38.52
3048,2025-10-21,4272.0,503.2,705.9,38.56
3048,2025-10-22,4552.6,490.3,708.3,38.41
3048,2025-10-23,4600.1,515.1,698.8,38.53
3048,2025-10-24,4528.4,512.7,743.7,38.44
3048,2025-10-25,4516.1,485.3,738.5,38.65
3048,2025-10-26,4672.3,488.1,711.1,38.54
3048,2025-10-27,4583.5,476.7,708.0,38.57
3048,2025-10-28,4465.4,502.9,701.1,38.3
3048,2025-10-29,4365.1,510.7,714.2,38.57
3048,2025-10-30,4466.9,493.4,740.4,38.48
3048,2025-10-31,4464.4,496.3,720.8,38.36
3048,2025-11-01,4460.4,528.6,745.8,38.51
3048,2025-11-02,4515.2,514.0,705.6,38.35
3048,2025-11-03,4218.1,520.2,673.7,38.56
3048,2025-11-04,4294.5,466.4,772.1,38.64
3048,2025-11-05,4666.4,508.2,724.3,38.32
3048,2025-11-06,4049.9,503.8,735.6,38.5
3048,2025-11-07,4739.4,481.2,704.2,38.48
3048,2025-11-08,4388.2,484.3,692.7,38.3
3048,2025-11-09,4833.9,496.7,723.1,38.59
3048,2025-11-10,4745.2,479.9,680.2,38.56
3048,2025-11-11,4434.5,488.0,714.7,38.7
3048,2025-11-12,4455.3,493.1,740.4,38.55
3048,2025-11-13,4818.7,508.6,729.0,38.41
3048,2025-11-14,4754.6,489.4,725.1,38.55
3048,2025-11-15,4694.5,493.3,754.9,38.63
3048,2025-11-16,4728.8,515.4,727.5,38.45
3048,2025-11-17,4282.5,473.5,681.9,38.59
3048,2025-11-18,4541.1,503.4,717.0,38.26
3048,2025-11-19,4345.9,505.8,758.5,38.65
3048,2025-11-20,4277.4,506.3,713.8,38.58
3048,2025-11-21,4532.8,492.5,757.3,38.25
3048,2025-11-22,4417.2,484.0,740.5,38.54
3048,2025-11-23,4466.8,522.8,711.8,38.3
3048,2025-11-24,4400.0,487.2,698.4,38.44
3048,2025-11-25,4249.1,483.2,726.8,38.57
3048,2025-11-26,4839.4,500.3,745.4,38.49
3048,2025-11-27,4531.2,488.9,688.4,38.63
3048,2025-11-28,4211.6,515.8,722.4,38.51
3048,2025-11-29,4536.4,496.0,679.2,38.5
3048,2025-11-30,4804.3,517.7,713.2,38.61
3048,2025-12-01,4691.7,506.7,686.9,38.47
3048,2025-12-02,4396.3,494.2,731.2,38.5
3048,2025-12-03,4401.1,516.7,706.2,38.51
3048,2025-12-04,4308.6,490.2,743.2,38.49
3048,2025-12-05,4351.5,495.2,709.2,38.62
3048,2025-12-06,4367.8,507.9,707.4,38.43
3048,2025-12-07,4206.3,503.4,687.7,38.42
3048,2025-12-08,4411.2,489.9,727.8,38.39
3048,2025-12-09,4568.8,477.0,729.8,38.29
3048,2025-12-10,4417.2,499.7,738.8,38.65
3048,2025-12-11,4543.5,489.1,733.1,38.41
3048,2025-12-12,4824.4,500.4,728.0,38.48
3048,2025-12-13,4867.1,493.7,731.9,38.66
3048,2025-12-14,4486.4,489.2,733.9,38.49
3048,2025-12-15,4676.0,496.0,738.2,38.55
3048,2025-12-16,4466.7,498.9,689.4,38.36
3048,2025-12-17,4402.4,510.4,710.8,38.64
3048,2025-12-18,4276.6,506.3,687.5,38.49
3048,2025-12-19,4517.3,531.4,726.6,38.4
3048,2025-12-20,4716.9,502.1,752.6,38.4
3048,2025-12-21,4245.1,489.9,737.9,38.67
3048,2025-12-22,4442.6,497.5,707.9,38.44
3048,2025-12-23,4432.9,508.5,730.1,38.4
3048,2025-12-24,4549.4,515.1,727.0,38.46
3048,2025-12-25,4552.6,520.1,724.7,38.5
3048,2025-12-26,4607.4,484.7,693.9,38.52
3048,2025-12-27,4879.4,519.2,746.3,38.54
3048,2025-12-28,4325.9,499.3,696.4,38.52
3048,2025-12-29,4314.9,486.1,712.7,38.56
3048,2025-12-30,4549.5,496.9,739.2,38.47
3048,2025-12-31,4790.5,518.2,712.5,38.71
3048,2026-01-01,4207.5,506.9,721.6,38.45
3048,2026-01-02,4566.3,481.8,722.4,38.64
3048,2026-01-03,4459.7,481.9,721.3,38.44
3048,2026-01-04,4670.9,481.5,722.3,38.36
3048,2026-01-05,4625.6,489.0,724.3,38.33
3048,2026-01-06,4509.7,501.2,721.5,38.53
3048,2026-01-07,4597.5,483.1,702.1,38.62
3048,2026-01-08,4368.3,493.6,689.0,38.38
3048,2026-01-09,4660.0,521.0,740.0,38.41
3048,2026-01-10,4777.3,524.3,740.9,38.54
3048,2026-01-11,4520.0,523.3,726.7,38.5
3048,2026-01-12,4418.4,473.1,726.6,38.44
3048,2026-01-13,4471.0,525.1,701.7,38.37
3048,2026-01-14,4657.9,501.4,671.2,38.53
3048,2026-01-15,4491.6,501.2,715.0,38.57
3048,2026-01-16,4260.1,515.4,682.1,38.55
3048,2026-01-17,4690.4,510.6,723.7,38.5
3048,2026-01-18,4303.4,472.0,746.1,38.39
3048,2026-01-19,4584.9,490.8,707.7,38.53
3048,2026-01-20,4126.7,494.5,708.8,38.52
3048,2026-01-21,4521.6,480.0,699.9,38.37
3048,2026-01-22,4486.3,515.0,720.9,38.47
3048,2026-01-23,4106.6,521.6,719.3,38.54
3048,2026-01-24,4566.6,499.8,699.6,38.49
3048,2026-01-25,4279.7,504.5,738.3,38.3
3048,2026-01-26,4517.0,499.8,774.0,38.44
3048,2026-01-27,4417.7,501.5,743.8,38.43
3048,2026-01-28,4203.9,516.8,717.8,38.56
3048,2026-01-29,4290.9,473.5,717.5,38.76
3048,2026-01-30,4306.9,507.3,709.7,38.51
3048,2026-01-31,4696.5,500.2,709.3,38.38
3048,2026-02-01,4667.2,489.3,739.2,38.48
3048,2026-02-02,4938.9,492.4,740.0,38.5
3048,2026-02-03,4397.6,527.5,696.6,38.58
3048,2026-02-04,4391.2,480.1,727.3,38.62
3048,2026-02-05,4527.0,497.5,742.2,38.64
3048,2026-02-06,4428.9,524.4,713.0,38.55
3048,2026-02-07,4383.5,480.9,715.8,38.5
3048,2026-02-08,4510.9,493.2,733.9,38.65
3048,2026-02-09,4640.7,500.6,734.5,38.47
3048,2026-02-10,4077.6,506.2,728.6,38.51
3048,2026-02-11,4385.6,498.8,725.1,38.48
3048,2026-02-12,4219.4,486.6,727.8,38.29
3048,2026-02-13,4469.2,506.7,714.4,38.63
3048,2026-02-14,4586.5,498.5,697.6,38.57
3048,2026-02-15,4723.4,509.4,688.9,38.26
3048,2026-02-16,4413.3,513.9,731.9,38.6
3048,2026-02-17,4521.3,477.7,722.2,38.47
3048,2026-02-18,4163.6,515.5,729.1,38.6
3048,2026-02-19,4327.9,496.2,703.4,38.51
3048,2026-02-20,4541.4,512.4,722.1,38.36
3048,2026-02-21,4228.2,507.4,721.6,38.5
3048,2026-02-22,4747.4,527.8,745.6,38.41
3048,2026-02-23,4604.7,500.1,737.0,38.38
3048,2026-02-24,4319.1,494.0,705.2,38.59
3048,2026-02-25,4203.6,492.3,730.1,38.54
3048,2026-02-26,4356.1,484.4,705.1,38.65
3048,2026-02-27,4320.1,512.1,667.7,38.46
3048,2026-02-28,4500.0,500.0,720.0,38.5
3049,2025-09-02,4307.4,490.4,700.2,38.74
3049,2025-09-03,4627.8,508.6,724.6,38.4
3049,2025-09-04,4333.3,495.4,727.4,38.59
3049,2025-09-05,4438.0,474.2,734.5,38.64
3049,2025-09-06,4605.0,509.3,703.3,38.55
3049,2025-09-07,4474.8,509.6,736.8,38.29
3049,2025-09-08,4402.3,533.8,700.2,38.41
3049,2025-09-09,4219.5,500.3,736.8,38.54
3049,2025-09-10,4687.4,502.7,690.3,38.56
3049,2025-09-11,4426.3,507.2,751.4,38.48
3049,2025-09-12,4623.6,515.3,709.6,38.51
3049,2025-09-13,4597.2,514.4,732.0,38.35
3049,2025-09-14,4718.3,504.8,733.6,38.68
3049,2025-09-15,4452.9,499.5,694.6,38.46
3049,2025-09-16,4430.5,512.6,736.7,38.58
3049,2025-09-17,4278.3,498.9,709.0,38.64
3049,2025-09-18,4391.5,480.7,713.9,38.38
3049,2025-09-19,4568.2,477.5,706.6,38.51
3049,2025-09-20,4336.6,495.6,752.3,38.53
3049,2025-09-21,4563.2,501.8,696.6,38.47
3049,2025-09-22,4793.5,537.1,728.6,38.59
3049,2025-09-23,4411.0,498.2,707.5,38.43
3049,2025-09-24,4237.1,500.7,741.8,38.51
3049,2025-09-25,4417.3,493.9,766.4,38.46
3049,2025-09-26,4215.5,509.3,707.4,38.73
3049,2025-09-27,4766.8,504.2,722.8,38.43
3049,2025-09-28,4517.0,490.4,712.3,38.57
3049,2025-09-29,4354.3,484.8,740.8,38.68
3049,2025-09-30,4388.0,494.0,715.0,38.41
3049,2025-10-01,4263.6,487.3,738.1,38.51
3049,2025-10-02,4702.2,496.5,712.0,38.4
3049,2025-10-03,4867.4,502.1,764.9,38.3
3049,2025-10-04,4201.2,492.5,676.2,38.42
3049,2025-10-05,4708.7,521.8,727.5,38.44
3049,2025-10-06,4450.8,517.4,719.8,38.45
3049,2025-10-07,4753.5,496.6,719.1,38.47
3049,2025-10-08,4133.2,485.5,725.7,38.5
3049,2025-10-09,4545.1,499.6,721.2,38.38
3049,2025-10-10,4418.4,498.0,724.4,38.54
3049,2025-10-11,4631.8,499.1,728.2,38.62
3049,2025-10-12,4512.2,494.0,755.0,38.63
3049,2025-10-13,4504.5,484.3,664.7,38.47
3049,2025-10-14,4478.8,500.5,756.9,38.59
3049,2025-10-15,4812.5,494.7,771.2,38.43
3049,2025-10-16,4465.0,496.1,685.0,38.47
3049,2025-10-17,4672.9,501.4,721.0,38.54
3049,2025-10-18,4625.7,499.0,747.4,38.47
3049,2025-10-19,4677.8,501.1,738.4,38.37
3049,2025-10-20,4297.0,494.0,753.5,38.58
3049,2025-10-21,4641.4,505.4,727.4,38.42
3049,2025-10-22,4567.4,489.2,679.3,38.45
3049,2025-10-23,4262.1,483.7,746.1,38.61
3049,2025-10-24,4457.5,486.7,732.7,38.55
3049,2025-10-25,4958.9,489.8,749.3,38.52
3049,2025-10-26,4421.6,480.7,689.3,38.35
3049,2025-10-27,4426.5,474.6,695.7,38.38
3049,2025-10-28,4590.1,507.6,720.3,38.54
3049,2025-10-29,4391.8,519.1,746.7,38.56
3049,2025-10-30,4528.1,508.4,752.2,38.53
3049,2025-10-31,4410.2,492.8,705.5,38.45
3049,2025-11-01,4580.5,474.3,711.9,38.45
3049,2025-11-02,4487.6,502.9,777.4,38.52
3049,2025-11-03,4890.4,475.9,708.9,38.37
3049,2025-11-04,4509.2,498.7,733.5,38.51
3049,2025-11-05,4455.5,488.0,711.0,38.36
3049,2025-11-06,4705.9,465.8,729.5,38.39
3049,2025-11-07,4221.8,522.2,702.7,38.52
3049,2025-11-08,4838.3,481.2,703.2,38.56
3049,2025-11-09,4302.3,494.7,712.6,38.53
3049,2025-11-10,4738.5,498.1,709.1,38.39
3049,2025-11-11,4791.3,492.9,713.9,38.31
3049,2025-11-12,4394.8,507.0,730.5,38.5
3049,2025-11-13,4414.1,488.9,757.8,38.31
3049,2025-11-14,4478.2,505.7,708.2,38.59
3049,2025-11-15,4624.3,504.8,700.2,38.39
3049,2025-11-16,4300.4,479.3,720.2,38.72
3049,2025-11-17,4478.2,503.5,703.0,38.4
3049,2025-11-18,4437.3,484.2,687.3,38.55
3049,2025-11-19,4269.7,482.5,741.3,38.43
3049,2025-11-20,4291.0,504.4,721.6,38.48
3049,2025-11-21,4525.6,493.9,723.6,38.52
3049,2025-11-22,4522.1,505.6,681.5,38.59
3049,2025-11-23,4347.2,505.7,708.3,38.6
3049,2025-11-24,4515.8,478.6,691.7,38.57
3049,2025-11-25,4370.6,511.1,719.6,38.6
3049,2025-11-26,4761.4,504.3,722.7,38.44
3049,2025-11-27,4479.4,491.2,722.7,38.56
3049,2025-11-28,4719.5,498.0,706.7,38.47
3049,2025-11-29,4161.5,511.5,702.9,38.6
3049,2025-11-30,4564.6,495.2,716.1,38.51
3049,2025-12-01,4619.2,531.7,727.1,38.56
3049,2025-12-02,4472.4,522.4,708.4,38.53
3049,2025-12-03,4392.2,501.8,701.3,38.58
3049,2025-12-04,4469.2,496.6,702.1,38.42
3049,2025-12-05,4648.5,497.2,706.8,38.34
3049,2025-12-06,4257.9,491.0,710.9,38.6
3049,2025-12-07,4640.1,501.9,698.0,38.63
3049,2025-12-08,4563.7,510.3,711.1,38.49
3049,2025-12-09,4447.8,479.8,744.7,38.58
3049,2025-12-10,4456.4,509.6,714.1,38.34
3049,2025-12-11,4512.4,514.0,695.2,38.44
3049,2025-12-12,4831.7,508.6,674.8,38.51
3049,2025-12-13,4569.6,498.1,756.7,38.33
3049,2025-12-14,4311.5,508.0,742.8,38.35
3049,2025-12-15,4412.9,519.5,725.7,38.52
3049,2025-12-16,4271.1,499.1,743.3,38.44
3049,2025-12-17,4122.0,500.4,730.6,38.47
3049,2025-12-18,4267.6,532.0,718.5,38.46
3049,2025-12-19,4524.0,504.6,695.2,38.37
3049,2025-12-20,4754.8,484.9,758.2,38.48
3049,2025-12-21,4699.2,513.1,711.3,38.5
3049,2025-12-22,4268.9,506.0,712.4,38.44
3049,2025-12-23,4340.5,490.2,720.7,38.45
3049,2025-12-24,4312.3,483.4,721.1,38.48
3049,2025-12-25,3983.7,503.6,731.5,38.58
3049,2025-12-26,4466.5,499.1,729.2,38.49
3049,2025-12-27,4660.7,481.3,708.5,38.31
3049,2025-12-28,4449.5,498.7,720.5,38.38
3049,2025-12-29,4246.4,497.7,730.9,38.59
3049,2025-12-30,4331.0,499.1,706.8,38.43
3049,2025-12-31,4434.2,507.4,748.9,38.49
3049,2026-01-01,4654.0,473.6,719.6,38.69
3049,2026-01-02,4463.4,483.3,752.0,38.56
3049,2026-01-03,4627.0,492.7,692.2,38.29
3049,2026-01-04,4483.7,519.9,733.1,38.64
3049,2026-01-05,4547.4,535.5,702.2,38.51
3049,2026-01-06,4312.0,500.1,707.3,38.54
3049,2026-01-07,4362.8,500.7,738.1,38.53
3049,2026-01-08,4248.8,463.3,715.4,38.59
3049,2026-01-09,4620.3,513.6,771.9,38.49
3049,2026-01-10,4441.8,506.7,730.4,38.35
3049,2026-01-11,3780.5,504.2,706.1,38.53
3049,2026-01-12,4596.2,481.3,730.4,38.36
3049,2026-01-13,4694.8,529.7,715.3,38.68
3049,2026-01-14,4337.7,522.8,736.6,38.46
3049,2026-01-15,4596.1,504.4,714.1,38.49
3049,2026-01-16,4458.1,514.9,728.1,38.43
3049,2026-01-17,4076.4,500.8,724.0,38.53
3049,2026-01-18,4890.6,512.3,721.6,38.55
3049,2026-01-19,4459.3,480.4,740.8,38.43
3049,2026-01-20,4540.3,465.9,683.9,38.55
3049,2026-01-21,4375.1,481.0,722.0,38.51
3049,2026-01-22,4440.9,487.9,706.0,38.49
3049,2026-01-23,4532.3,490.3,693.0,38.42
3049,2026-01-24,4291.5,506.7,703.2,38.73
3049,2026-01-25,4838.8,496.1,707.6,38.62
3049,2026-01-26,4667.6,499.6,715.3,38.57
3049,2026-01-27,4603.4,482.2,726.7,38.61
3049,2026-01-28,4471.6,480.9,730.8,38.53
3049,2026-01-29,4347.8,500.6,711.8,38.47
3049,2026-01-30,4706.0,491.9,751.7,38.24
3049,2026-01-31,4622.1,500.1,712.6,38.38
3049,2026-02-01,4420.1,508.2,681.1,38.72
3049,2026-02-02,4283.1,524.6,713.1,38.62
3049,2026-02-03,4184.8,499.7,720.9,38.52
3049,2026-02-04,4505.7,527.2,654.5,38.34
3049,2026-02-05,4450.2,506.1,744.1,38.56
3049,2026-02-06,4737.1,510.3,718.0,38.47
3049,2026-02-07,4698.4,515.8,697.0,38.57
3049,2026-02-08,4507.8,510.8,700.8,38.39
3049,2026-02-09,4483.8,488.0,735.2,38.45
3049,2026-02-10,4269.6,516.2,737.7,38.59
3049,2026-02-11,4712.2,494.4,707.0,38.69
3049,2026-02-12,4488.7,504.5,692.9,38.43
3049,2026-02-13,4621.1,502.0,722.6,38.4
3049,2026-02-14,4735.4,517.2,726.3,38.6
3049,2026-02-15,4386.9,505.9,731.3,38.37
3049,2026-02-16,4334.4,479.2,708.7,38.38
3049,2026-02-17,4993.7,531.4,717.6,38.53
3049,2026-02-18,4618.9,512.5,720.4,38.71
3049,2026-02-19,4444.3,491.7,739.3,38.42
3049,2026-02-20,4748.0,482.9,746.6,38.46
3049,2026-02-21,4438.3,514.2,752.0,38.51
3049,2026-02-22,4565.1,484.7,746.0,38.45
3049,2026-02-23,4386.4,512.0,756.3,38.32
3049,2026-02-24,4496.6,516.0,740.3,38.58
3049,2026-02-25,4445.2,490.3,708.2,38.52
3049,2026-02-26,4349.6,488.9,750.7,38.54
3049,2026-02-27,4548.6,492.9,692.5,38.49
3049,2026-02-28,4500.0,500.0,720.0,38.5
3050,2025-09-02,4802.6,471.9,700.6,38.5
3050,2025-09-03,4399.1,504.2,732.5,38.27
3050,2025-09-04,4284.6,506.4,714.4,38.48
3050,2025-09-05,4832.7,515.3,718.1,38.56
3050,2025-09-06,4060.3,482.7,686.6,38.47
3050,2025-09-07,4469.2,483.8,711.3,38.53
3050,2025-09-08,4484.9,484.7,708.6,38.48
3050,2025-09-09,4477.1,507.8,728.4,38.52
3050,2025-09-10,4189.8,508.0,714.6,38.64
3050,2025-09-11,4263.0,485.8,667.0,38.58
3050,2025-09-12,4691.6,528.7,711.7,38.37
3050,2025-09-13,4777.1,504.3,690.9,38.33
3050,2025-09-14,4416.5,501.9,699.1,38.54
3050,2025-09-15,4313.9,496.9,740.1,38.62
3050,2025-09-16,4143.0,514.0,686.2,38.33
3050,2025-09-17,4688.1,505.8,725.9,38.48
3050,2025-09-18,4699.9,528.3,709.9,38.74
3050,2025-09-19,3937.8,481.8,706.0,38.47
3050,2025-09-20,4015.2,476.8,700.4,38.75
3050,2025-09-21,4527.4,488.9,726.4,38.42
3050,2025-09-22,4553.2,508.3,728.6,38.44
3050,2025-09-23,4404.5,493.6,685.5,38.43
3050,2025-09-24,4493.4,519.1,743.0,38.37
3050,2025-09-25,4450.6,494.1,696.3,38.33
3050,2025-09-26,4505.3,516.2,727.8,38.48
3050,2025-09-27,4319.8,487.5,696.4,38.51
3050,2025-09-28,4497.5,517.7,710.8,38.43
3050,2025-09-29,4365.1,520.5,694.4,38.45
3050,2025-09-30,4348.5,491.5,709.4,38.64
3050,2025-10-01,4126.6,507.3,716.0,38.6
3050,2025-10-02,4464.9,504.0,697.0,38.47
3050,2025-10-03,4660.6,507.8,726.3,38.54
3050,2025-10-04,4434.9,519.3,728.9,38.34
3050,2025-10-05,4429.3,514.6,774.1,38.53
3050,2025-10-06,4751.1,507.7,738.6,38.49
3050,2025-10-07,4705.0,509.9,743.5,38.46
3050,2025-10-08,4846.9,481.0,684.6,38.5
3050,2025-10-09,4951.4,499.4,680.8,38.49
3050,2025-10-10,4511.9,483.5,714.1,38.37
3050,2025-10-11,4268.6,499.7,755.7,38.67
3050,2025-10-12,4395.8,516.8,769.5,38.6
3050,2025-10-13,4614.6,499.9,706.2,38.46
3050,2025-10-14,4788.0,462.4,708.3,38.32
3050,2025-10-15,4290.2,484.3,730.9,38.25
3050,2025-10-16,4551.1,508.7,716.1,38.7
3050,2025-10-17,4341.4,491.9,716.6,38.48
3050,2025-10-18,4470.7,511.8,732.7,38.58
3050,2025-10-19,4467.7,481.9,774.3,38.41
3050,2025-10-20,4576.2,505.7,746.1,38.47
3050,2025-10-21,4906.5,506.5,757.4,38.47
3050,2025-10-22,4595.0,511.8,683.1,38.52
3050,2025-10-23,4414.0,490.2,741.5,38.51
3050,2025-10-24,4381.0,511.7,701.0,38.41
3050,2025-10-25,4461.8,522.6,753.5,38.41
3050,2025-10-26,4325.7,465.9,747.1,38.49
3050,2025-10-27,4527.9,500.8,732.1,38.32
3050,2025-10-28,4017.8,472.9,705.1,38.42
3050,2025-10-29,4457.8,487.1,710.3,38.48
3050,2025-10-30,4473.6,488.3,711.9,38.54
3050,2025-10-31,4267.9,499.0,735.2,38.65
3050,2025-11-01,4423.6,505.7,728.1,38.45
3050,2025-11-02,4724.0,513.6,748.4,38.5
3050,2025-11-03,4738.4,504.0,752.2,38.31
3050,2025-11-04,4393.4,510.1,703.1,38.53
3050,2025-11-05,4604.7,483.8,729.5,38.41
3050,2025-11-06,4200.3,515.8,729.3,38.47
3050,2025-11-07,4440.8,450.6,718.1,38.55
3050,2025-11-08,4546.2,522.9,738.8,38.55
3050,2025-11-09,4805.4,520.2,729.8,38.35
3050,2025-11-10,4738.6,511.3,708.5,38.58
3050,2025-11-11,4541.8,533.4,717.2,38.5
3050,2025-11-12,4317.7,472.9,713.0,38.63
3050,2025-11-13,4771.7,511.7,705.4,38.65
3050,2025-11-14,4431.9,502.0,718.3,38.66
3050,2025-11-15,4589.7,503.7,694.1,38.36
3050,2025-11-16,4475.5,482.5,729.5,38.54
3050,2025-11-17,4898.4,505.9,748.1,38.34
3050,2025-11-18,4378.0,505.2,721.0,38.63
3050,2025-11-19,4683.3,489.7,738.9,38.64
3050,2025-11-20,4482.7,499.0,723.1,38.6
3050,2025-11-21,4613.8,480.3,699.6,38.46
3050,2025-11-22,4824.0,494.1,760.1,38.55
3050,2025-11-23,4099.1,514.4,671.6,38.44
3050,2025-11-24,4486.9,514.7,720.2,38.5
3050,2025-11-25,4321.2,511.5,704.6,38.49
3050,2025-11-26,4589.1,514.4,751.6,38.3
3050,2025-11-27,4638.3,514.6,724.3,38.42
3050,2025-11-28,4405.9,490.3,771.1,38.73
3050,2025-11-29,4395.6,505.1,720.7,38.49
3050,2025-11-30,4540.8,516.3,704.8,38.52
3050,2025-12-01,4245.4,479.3,685.8,38.5
3050,2025-12-02,4566.6,479.2,742.1,38.46
3050,2025-12-03,4336.5,478.4,703.3,38.5
3050,2025-12-04,4646.7,473.2,711.6,38.46
3050,2025-12-05,4236.4,484.2,744.6,38.27
3050,2025-12-06,4386.5,492.1,741.1,38.58
3050,2025-12-07,4349.8,522.7,707.8,38.66
3050,2025-12-08,4440.4,493.4,710.9,38.38
3050,2025-12-09,4775.3,477.3,684.9,38.46
3050,2025-12-10,4669.2,502.5,678.9,38.65
3050,2025-12-11,4404.1,497.2,735.3,38.42
3050,2025-12-12,4403.9,488.3,737.5,38.54
3050,2025-12-13,4677.1,491.2,727.1,38.93
3050,2025-12-14,4267.2,516.0,723.7,38.56
3050,2025-12-15,4504.5,478.9,705.9,38.51
3050,2025-12-16,4378.8,475.0,749.4,38.59
3050,2025-12-17,4465.7,507.0,684.3,38.58
3050,2025-12-18,4661.8,490.8,710.6,38.43
3050,2025-12-19,4366.1,523.3,723.2,38.33
3050,2025-12-20,4694.8,497.7,720.0,38.56
3050,2025-12-21,4939.9,498.5,720.0,38.57
3050,2025-12-22,4620.8,511.8,709.6,38.47
3050,2025-12-23,4483.2,474.9,730.8,38.66
3050,2025-12-24,4731.4,505.1,695.7,38.64
3050,2025-12-25,4278.2,494.5,717.1,38.58
3050,2025-12-26,4804.2,515.4,728.6,38.47
3050,2025-12-27,4349.4,490.3,713.3,38.29
3050,2025-12-28,4933.6,502.7,720.1,38.48
3050,2025-12-29,4356.6,494.6,724.3,38.32
3050,2025-12-30,4632.3,506.2,684.8,38.26
3050,2025-12-31,4188.1,496.2,686.7,38.56
3050,2026-01-01,4457.3,503.9,722.7,38.62
3050,2026-01-02,4284.1,526.3,707.8,38.3
3050,2026-01-03,4211.7,495.7,709.0,38.47
3050,2026-01-04,4741.1,506.0,731.4,38.5
3050,2026-01-05,4254.5,534.3,700.2,38.47
3050,2026-01-06,4353.0,505.8,671.7,38.36
3050,2026-01-07,4329.7,463.5,753.1,38.63
3050,2026-01-08,4727.9,490.0,744.2,38.36
3050,2026-01-09,4703.5,481.9,743.9,38.31
3050,2026-01-10,4754.1,513.8,697.6,38.36
3050,2026-01-11,4342.7,498.6,718.5,38.55
3050,2026-01-12,4769.9,516.0,694.6,38.47
3050,2026-01-13,4341.0,509.2,718.8,38.42
3050,2026-01-14,4349.1,509.1,713.0,38.55
3050,2026-01-15,4360.3,481.7,698.4,38.53
3050,2026-01-16,4367.5,507.6,730.1,38.27
3050,2026-01-17,4481.8,520.5,714.8,38.55
3050,2026-01-18,4332.3,478.3,754.5,38.62
3050,2026-01-19,4546.3,495.2,721.7,38.49
3050,2026-01-20,3978.1,505.3,669.0,38.48
3050,2026-01-21,4545.6,501.5,683.8,38.69
3050,2026-01-22,4282.1,521.5,761.9,38.43
3050,2026-01-23,4366.1,510.9,712.8,38.48
3050,2026-01-24,4370.9,506.1,724.8,38.53
3050,2026-01-25,4688.6,512.3,720.2,38.5
3050,2026-01-26,4600.9,511.5,748.3,38.47
3050,2026-01-27,4466.9,500.6,681.9,38.51
3050,2026-01-28,4357.0,494.7,746.6,38.66
3050,2026-01-29,4656.6,514.9,745.2,38.58
3050,2026-01-30,4858.9,488.9,720.1,38.49
3050,2026-01-31,4494.4,498.9,728.3,38.41
3050,2026-02-01,4180.3,482.6,712.6,38.43
3050,2026-02-02,4359.4,511.0,686.3,38.6
3050,2026-02-03,4611.8,518.5,731.6,38.34
3050,2026-02-04,4411.5,486.0,724.9,38.74
3050,2026-02-05,4328.3,497.7,725.3,38.5
3050,2026-02-06,4319.6,492.8,729.6,38.36
3050,2026-02-07,4518.3,516.1,707.9,38.52
3050,2026-02-08,4193.2,521.3,749.9,38.42
3050,2026-02-09,4493.1,492.8,720.2,38.46
3050,2026-02-10,4517.7,453.6,730.8,38.35
3050,2026-02-11,4410.1,517.3,714.6,38.48
3050,2026-02-12,4291.4,500.7,741.0,38.29
3050,2026-02-13,4703.7,500.7,722.1,38.44
3050,2026-02-14,4233.4,514.5,718.3,38.42
3050,2026-02-15,4534.5,494.5,744.1,38.45
3050,2026-02-16,4645.6,490.5,685.5,38.42
3050,2026-02-17,4531.9,494.7,714.4,38.5
3050,2026-02-18,4746.2,507.3,707.7,38.59
3050,2026-02-19,4272.9,513.2,727.5,38.54
3050,2026-02-20,4341.8,524.5,726.3,38.63
3050,2026-02-21,4407.8,506.1,719.8,38.45
3050,2026-02-22,5158.1,497.8,705.7,38.53
3050,2026-02-23,4601.6,513.3,719.5,38.54
3050,2026-02-24,4639.0,485.4,726.5,38.62
3050,2026-02-25,4630.7,521.3,716.4,38.43
3050,2026-02-26,4515.8,503.2,742.2,38.58
3050,2026-02-27,4709.9,496.6,732.2,38.41
3050,2026-02-28,4500.0,500.0,720.0,38.5
3051,2025-09-02,4386.0,496.5,698.4,38.59
3051,2025-09-03,4428.3,517.0,719.7,38.59
3051,2025-09-04,4590.6,504.3,711.2,38.53
3051,2025-09-05,4282.6,482.0,714.3,38.47
3051,2025-09-06,4310.5,511.3,713.2,38.46
3051,2025-09-07,4371.0,492.5,748.9,38.39
3051,2025-09-08,4509.7,495.2,758.5,38.52
3051,2025-09-09,4312.8,496.3,724.8,38.44
3051,2025-09-10,4552.8,511.0,711.7,38.46
3051,2025-09-11,4428.4,516.2,693.4,38.56
3051,2025-09-12,4631.6,497.6,692.0,38.67
3051,2025-09-13,4512.6,496.7,749.0,38.54
3051,2025-09-14,4850.4,469.3,690.6,38.49
3051,2025-09-15,4524.2,489.4,711.2,38.5
3051,2025-09-16,4256.3,485.8,723.1,38.61
3051,2025-09-17,4457.4,504.7,668.0,38.54
3051,2025-09-18,4504.2,498.4,695.0,38.52
3051,2025-09-19,4318.3,486.4,693.2,38.53
3051,2025-09-20,4803.4,502.3,706.7,38.36
3051,2025-09-21,4438.0,499.0,725.2,38.54
3051,2025-09-22,4371.1,461.9,740.6,38.41
3051,2025-09-23,4536.3,516.6,706.7,38.54
3051,2025-09-24,4318.8,515.2,710.8,38.43
3051,2025-09-25,4693.3,496.4,717.6,38.56
3051,2025-09-26,4653.1,505.3,703.9,38.48
